id,playerAge,buyTicketTimeOfComp,packNormalScore,packReverseScore,packTimeOfComp,lab1Time,lab2Time,lab3Time,lab1Latency,lab2Latency,lab3Latency,lab1Hits,lab2Hits,lab3Hits,lab1Crosses,lab2Crosses,lab3Crosses,lab1DeadEnds,lab2DeadEnds,lab3DeadEnds,labXHits,labXCrosses,labXDeadEnds,labTimeOfComp,waitRoomCorrect,waitRoomIncorrect,waitRoomMissed,flyPlaneCorrect,flyPlaneIncorrect,flyPlaneMissed,flyPlaneGreenCorrect,flyPlaneGreenIncorrect,flyPlaneGreenMissed,flyPlaneTimeOfComp,coinsMinCorrect,coinsMinIncorrect,coinsMinMissed,coinsExtraCorrect,coinsExtraIncorrect,coinsExtraMissed,coinsSelected,coinsClicksBeforeMin,coinsTimeOfComp,unPackFirstSelected,unPackFirstCorrect,unPackFirstPerc,unPackS1Correct,unPackS2Correct,unPackS3Correct,unPackS1Incorrect,unPackS2Incorrect,unPackS3Incorrect,unPackS1Repeated,unPackS2Repeated,unPackS3Repeated,unPackFourFirstSample,unPackFourLastSample,unPackGroupingSample,unPackSpacialPrecisionSample,unPackTimeOfComp
1,10,11,2,1,142,2.00003,1.21722,1.69953,1.1176,0.916614,1.01637,7,4,3,6,1,3,1,0,0,4.67,3.33,0.33,210,0,1,11,0,0,30,0,0,9,86,10,7,14,0,0,14,"[""3"",""4"",""6"",""8"",""14"",""32"",""25"",""22"",""33"",""38"",""44"",""63"",""127"",""218"",""222"",""193"",""82""]",2,67,"[""Tabla de surf"",""Carrito"",""Robot""]",3,99.99,4,5,6,1,1,1,0,0,0,"[0,25,25,0]","[75,25,25,0]","[1,1,1,0]","[3,3,6,0]",163
2,6,7,2,1,132,3.25049,1.73505,1.4353,2.19967,1.13711,0.833851,6,2,4,3,2,4,0,1,1,4,3,0.67,15,0,0,11,13,16,1,5,7,0,94,0,0,24,0,0,24,[],3,68,"[""Robot"",""BotasUnPack"",""Globo Terraqueo""]",1,0,0,0,0,1,1,0,0,1,0,"[0,0,0,0]","[0,0,0,0]","[0,1,0,0]","[0,0,0,0]",487
3,11,39,3,2,302,16.286,13.4902,41.0958,3.09818,8.12442,3.88398,15,7,11,6,5,4,2,1,3,11,5,2,79,3,85,8,22,7,1,7,2,0,93,8,37,16,0,17,16,"[""12"",""36"",""38"",""40"",""22"",""24"",""41"",""42"",""122"",""134"",""118"",""103"",""135"",""151"",""183"",""199"",""215"",""216"",""217"",""218"",""220"",""221"",""223"",""222"",""108"",""140"",""190"",""141"",""125"",""94"",""62"",""46"",""10"",""8"",""39"",""50"",""66"",""82"",""98"",""130"",""147"",""179"",""177"",""145"",""129"",""Coin203"",""Coin187"",""Coin170"",""Coin169"",""Coin152"",""Coin166"",""Coin165"",""Coin149"",""Coin133"",""Coin117"",""Coin85"",""Coin53"",""Coin21"",""Coin57"",""Coin176"",""Coin208"",""Coin224""]",3,88,"[""Tabla de surf"",""guantes"",""Pantalu00f3n""]",1,0,12,12,4,7,7,3,4,4,0,"[50,50,25,0]","[0,25,0,0]","[2,3,1,0]","[6,5,2,0]",381
4,11,71,5,6,512,67.8138,77.268,55.3847,8.74156,43.4403,31.1707,7,15,13,0,7,3,0,1,0,11.67,3.33,0.33,212,11,4,0,28,1,1,7,1,1,98,12,2,12,7,0,5,"[""127"",""154"",""147"",""193"",""181"",""218"",""168"",""140"",""69"",""59"",""63"",""50"",""3"",""98"",""Coin182"",""Coin215"",""Coin73"",""Coin204"",""Coin222"",""Coin110"",""Coin14""]",0,113,"[""Tabla de surf"",""Carrito"",""Robot""]",3,99.99,12,12,12,7,1,2,4,0,0,"[50,25,50,0]","[25,25,25,0]","[3,2,4,0]","[9,9,9,0]",264
5,11,92,5,5,419,79.0446,82.6461,76.2288,5.46908,25.1589,31.1947,2,5,1,0,1,0,0,0,0,2.67,0.33,0,245,11,2,0,28,2,0,9,0,0,52,17,1,7,6,0,1,"[""127"",""63"",""25"",""22"",""50"",""69"",""73"",""82"",""110"",""113"",""140"",""218"",""204"",""215"",""197"",""182"",""147"",""222"",""Coin154"",""Coin3"",""Coin14"",""Coin59"",""Coin56"",""Coin168""]",0,130,"[""Tabla de surf"",""Carrito"",""Robot""]",3,99.99,12,12,12,6,0,0,2,0,0,"[0,0,50,0]","[50,25,25,0]","[5,4,4,0]","[6,7,7,0]",315
7,11,3,4,5,381,77.6445,56.487,51.9021,34.8123,5.08496,9.30311,3,29,10,0,20,5,0,4,2,14,8.33,2,194,10,5,1,20,8,2,5,3,1,54,13,2,11,5,0,6,"[""218"",""154"",""215"",""69"",""207"",""208"",""222"",""127"",""14"",""63"",""22"",""59"",""56"",""25"",""182"",""Coin147"",""Coin110"",""Coin82"",""Coin73"",""Coin50""]",0,96,"[""Tabla de surf"",""Carrito"",""Robot""]",3,99.99,12,12,12,7,0,0,4,0,1,"[0,50,25,0]","[50,25,25,0]","[4,3,2,0]","[5,7,5,0]",316
8,8,31,2,3,309,68.3367,87.5137,26.729,3.11157,6.15176,4.25107,19,29,9,5,11,5,4,4,2,19,7,3.33,190,8,3,3,18,12,0,7,2,0,153,6,18,18,2,0,16,"[""207"",""172"",""186"",""183"",""164"",""210"",""51"",""4"",""8"",""16"",""112"",""108"",""103"",""14"",""6"",""3"",""20"",""73"",""89"",""140"",""126"",""110"",""93"",""215"",""Coin218"",""Coin222""]",0,70,"[""Robot"",""Tabla de surf"",""AletasUnPack""]",2,0,9,9,8,10,5,0,4,2,0,"[25,75,25,0]","[50,25,50,0]","[3,3,3,0]","[1,0,0,0]",222
9,12,89,3,5,378,78.9545,74.7761,8.08191,10.6423,8.08506,2.93201,12,7,7,4,2,5,2,0,2,8.67,3.67,1.33,173,11,6,0,24,5,1,6,2,1,74,14,0,10,9,0,1,"[""140"",""154"",""127"",""110"",""3"",""14"",""25"",""63"",""59"",""56"",""50"",""69"",""73"",""82"",""Coin113"",""Coin147"",""Coin168"",""Coin182"",""Coin193"",""Coin222"",""Coin218"",""Coin204"",""Coin215""]",0,121,"[""Tabla de surf"",""Robot"",""Tabla de surf""]",3,99.99,11,11,12,5,0,0,1,0,0,"[0,0,50,0]","[0,50,25,0]","[4,3,4,0]","[4,7,2,0]",326
10,8,47,4,5,572,63.9397,62.9395,84.6635,6.2191,4.78676,25.8258,2,12,21,0,3,9,0,0,2,11.67,4,0.67,221,1,75,10,19,11,0,9,0,0,66,2,5,22,15,0,7,"[""145"",""208"",""50"",""49"",""89"",""82"",""54"",""Coin110"",""Coin193"",""Coin218"",""Coin222"",""Coin204"",""Coin168"",""Coin147"",""Coin154"",""Coin140"",""Coin56"",""Coin59"",""Coin63"",""Coin22"",""Coin14"",""Coin3""]",0,150,"[""Sombrero"",""Alcancia"",""Camara""]",0,0,5,9,9,0,0,2,0,2,2,"[25,75,25,0]","[50,25,50,0]","[1,1,3,0]","[1,5,3,0]",224
11,7,37,5,5,623,168.661,68.1918,43.8156,10.337,3.13427,7.50247,5,8,7,1,2,3,0,3,1,6.67,2,1.33,288,11,6,0,22,5,3,4,4,1,69,11,2,13,13,10,0,"[""210"",""215"",""218"",""222"",""204"",""197"",""193"",""182"",""168"",""147"",""154"",""140"",""113"",""Coin127"",""Coin110"",""Coin82"",""Coin73"",""Coin69"",""Coin50"",""Coin56"",""Coin59"",""Coin63"",""Coin22"",""Coin25"",""Coin14"",""Coin3"",""Coin183"",""Coin186"",""Coin172"",""Coin4"",""Coin5"",""Coin51"",""Coin103"",""Coin118"",""Coin126"",""Coin112""]",0,157,"[""Tabla de surf"",""Alcancia"",""Carrito""]",2,0,8,9,9,5,10,10,3,4,4,"[25,25,25,0]","[25,0,50,0]","[3,3,5,0]","[4,0,0,0]",359
12,12,48,4,1,217,56.8482,49.4253,15.8895,16.1162,9.51273,8.91162,5,12,18,0,4,13,0,2,2,11.67,5.67,1.33,131,8,44,3,19,11,0,3,6,0,63,8,14,16,2,3,14,"[""16"",""8"",""4"",""51"",""23"",""43"",""45"",""59"",""112"",""126"",""207"",""130"",""210"",""183"",""164"",""14"",""110"",""127"",""218"",""222"",""82"",""3"",""Coin103"",""Coin118"",""Coin137"",""Coin168"",""Coin147""]",2,79,"[""Tabla de surf"",""Robot"",""Pino""]",2,0,12,12,12,7,0,0,4,0,0,"[25,50,25,0]","[0,25,50,0]","[3,2,2,0]","[3,7,7,0]",304
13,9,98,4,3,319,71.8422,80.3286,37.3133,17.5063,3.91793,15.0718,15,10,14,3,6,12,1,1,2,13,7,1.33,197,8,28,3,15,14,1,6,3,0,87,11,11,13,4,0,9,"[""182"",""183"",""168"",""186"",""172"",""118"",""104"",""82"",""130"",""3"",""4"",""8"",""14"",""16"",""45"",""58"",""110"",""127"",""218"",""215"",""193"",""113"",""Coin22"",""Coin56"",""Coin25"",""Coin50""]",0,235,"[""Tabla de surf"",""Robot"",""Robot""]",3,99.99,9,9,8,10,0,0,4,0,0,"[25,0,50,0]","[50,75,25,0]","[6,2,1,0]","[3,7,4,0]",242
15,12,55,3,3,349,103.939,81.7786,67.9744,42.3484,18.7893,28.2767,4,4,4,0,2,1,1,1,0,4,1,0.67,286,4,17,7,24,4,2,6,2,1,66,22,0,2,0,0,2,"[""222"",""218"",""215"",""193"",""204"",""182"",""168"",""154"",""147"",""140"",""127"",""113"",""110"",""82"",""69"",""73"",""63"",""59"",""56"",""25"",""22"",""3""]",0,69,"[""Robot"",""Tabla de surf"",""Carrito""]",3,99.99,12,12,12,7,0,0,4,0,0,"[25,0,25,0]","[25,50,0,0]","[4,2,3,0]","[9,11,8,0]",319
16,7,123,3,2,482,32.8618,43.1153,13.9708,4.88486,8.63592,3.9337,10,17,13,6,12,10,2,2,3,13.33,9.33,2.33,99,9,30,2,15,14,1,3,6,0,180,0,2,24,13,1,11,"[""42"",""43"",""Coin25"",""Coin94"",""Coin218"",""Coin222"",""Coin113"",""Coin82"",""Coin50"",""Coin22"",""Coin14"",""Coin110"",""Coin56"",""Coin193"",""Coin127"",""Coin73""]",1,182,"[""Robot"",""Tabla de surf"",""AletasUnPack""]",2,0,9,9,9,10,9,0,4,4,2,"[25,25,25,0]","[25,50,50,0]","[2,3,6,0]","[5,6,5,0]",442
17,8,101,5,4,542,58.7213,38.1791,41.3335,10.137,3.00033,7.20255,21,37,22,0,21,11,1,6,1,26.67,10.67,2.67,147,9,69,2,26,4,0,7,2,0,81,0,14,24,0,0,24,"[""103"",""108"",""43"",""8"",""118"",""183"",""112"",""4"",""23"",""130"",""210"",""164"",""126"",""51""]",0,69,"[""Tabla de surf"",""Carrito"",""Alcancia""]",2,0,9,9,9,10,0,1,4,0,1,"[25,25,25,0]","[50,50,50,0]","[6,3,3,0]","[5,6,4,0]",300
18,10,146,6,5,495,83.2632,66.1738,46.4001,1.31691,11.2206,9.55323,6,19,6,0,9,1,2,2,0,10.33,3.33,1.33,203,8,11,3,19,7,4,5,3,1,65,13,1,11,9,0,2,"[""3"",""22"",""25"",""152"",""50"",""154"",""168"",""140"",""63"",""59"",""82"",""182"",""147"",""14"",""Coin56"",""Coin73"",""Coin69"",""Coin113"",""Coin127"",""Coin193"",""Coin215"",""Coin218"",""Coin222""]",0,110,"[""Robot"",""Carrito"",""Tabla de surf""]",3,99.99,11,12,12,2,0,0,1,0,0,"[0,25,50,0]","[25,25,25,0]","[4,4,5,0]","[8,6,8,0]",264
20,8,66,4,3,384,76.309,99.5188,45.3012,1.88241,6.78569,30.1607,9,31,8,0,14,4,0,5,2,16,6,2.33,229,9,60,2,19,9,2,6,1,2,74,5,14,19,2,2,17,"[""8"",""186"",""183"",""164"",""137"",""103"",""112"",""168"",""16"",""22"",""23"",""43"",""45"",""59"",""3"",""4"",""108"",""172"",""154"",""Coin130"",""Coin113"",""Coin210"",""Coin193""]",0,76,"[""Tabla de surf"",""Robot"",""Carrito""]",3,99.99,9,8,9,10,0,0,4,1,1,"[50,50,25,0]","[25,25,75,0]","[4,3,2,0]","[4,4,5,0]",228
21,9,33,4,4,357,79.3954,94.9192,89.665,2.05175,3.93484,21.9741,0,6,13,0,2,3,0,0,2,6.33,1.67,0.67,271,11,40,0,23,4,3,8,1,0,67,17,0,7,5,12,2,"[""73"",""56"",""69"",""50"",""3"",""14"",""25"",""22"",""63"",""82"",""110"",""113"",""140"",""127"",""147"",""154"",""168"",""Coin182"",""Coin204"",""Coin205"",""Coin218"",""Coin222"",""Coin216"",""Coin193"",""Coin120"",""Coin117"",""Coin86"",""Coin84"",""Coin51"",""Coin4"",""Coin8"",""Coin45"",""Coin16"",""Coin112""]",0,100,"[""Tabla de surf"",""Lentes"",""Carrito""]",2,0,9,9,9,2,0,0,0,2,0,"[50,25,25,0]","[25,50,50,0]","[2,3,3,0]","[5,4,7,0]",227
23,10,60,3,5,373,44.6494,18.3734,25.8761,10.7722,3.38458,2.41742,10,10,11,0,5,6,1,3,1,10.33,3.67,1.67,100,7,45,4,23,5,2,5,3,1,66,14,0,10,2,0,8,"[""3"",""14"",""193"",""113"",""218"",""222"",""204"",""182"",""154"",""140"",""50"",""56"",""59"",""63"",""Coin22"",""Coin25""]",0,78,"[""Tabla de surf"",""Robot"",""Carrito""]",3,99.99,12,12,12,7,1,1,4,2,2,"[0,25,0,0]","[25,0,25,0]","[9,4,4,0]","[7,8,9,0]",325
24,6,20,3,1,271,42.5666,240.007,74.0272,13.8219,7.45252,18.3235,14,84,15,3,49,10,5,4,2,37.67,20.67,3.67,365,8,36,3,17,9,4,3,5,1,162,4,9,20,4,6,16,"[""22"",""145"",""186"",""203"",""124"",""43"",""127"",""126"",""110"",""112"",""208"",""207"",""222"",""Coin218"",""Coin210"",""Coin193"",""Coin113"",""Coin130"",""Coin10"",""Coin32"",""Coin49"",""Coin50"",""Coin51""]",0,104,"[""Lentes"",""Sombrero"",""Cubeta""]",0,0,9,9,9,10,0,0,4,1,0,"[0,50,75,0]","[50,25,0,0]","[2,3,3,0]","[4,2,0,0]",293
25,8,131,3,1,441,85.4806,99.6522,45.433,6.38578,25.7439,8.15315,32,12,8,7,7,5,7,1,2,17.33,6.33,3.33,250,9,45,2,13,12,5,6,1,2,135,7,15,17,0,13,17,"[""32"",""69"",""154"",""140"",""110"",""127"",""3"",""8"",""4"",""51"",""50"",""49"",""130"",""131"",""100"",""101"",""102"",""103"",""104"",""105"",""106"",""108"",""Coin126"",""Coin141"",""Coin125"",""Coin124"",""Coin123"",""Coin107"",""Coin92"",""Coin91"",""Coin60"",""Coin45"",""Coin43"",""Coin42"",""Coin41""]",1,81,"[""Robot"",""Carrito"",""Alcancia""]",2,0,9,9,7,10,10,7,4,4,2,"[25,0,25,0]","[50,50,0,0]","[6,3,3,0]","[0,1,2,0]",776
26,6,107,3,2,733,240.008,109.138,54.4196,5.3518,27.4931,14.4718,22,16,13,7,7,9,2,0,2,17,7.67,1.33,414,9,11,2,17,12,1,3,5,1,250,5,1,19,6,1,13,"[""207"",""222"",""215"",""3"",""14"",""113"",""Coin112"",""Coin182"",""Coin50"",""Coin127"",""Coin154"",""Coin22"",""Coin82""]",0,167,"[""Robot"",""Alcancia"",""Pantalu00f3n""]",1,0,9,5,9,9,0,0,4,1,0,"[0,25,0,0]","[75,50,100,0]","[6,3,2,0]","[3,2,4,0]",480
27,7,101,4,2,439,65.2736,15.8544,8.71403,3.03218,4.65523,2.88256,56,25,6,28,20,6,14,5,2,29,18,7,114,11,10,0,18,9,3,8,1,0,105,11,12,13,0,0,13,"[""215"",""222"",""63"",""22"",""25"",""3"",""50"",""14"",""43"",""23"",""8"",""4"",""168"",""153"",""154"",""172"",""110"",""164"",""183"",""186"",""185"",""155"",""156""]",0,70,"[""Carrito"",""Robot"",""BotasUnPack""]",2,0,9,7,0,10,6,0,4,3,0,"[0,0,0,0]","[75,25,0,0]","[2,4,0,0]","[1,2,1,0]",338
28,7,96,3,1,400,34.6173,19.9005,12.6338,2.20009,6.20009,2.98499,17,21,5,5,15,3,3,5,1,14.33,7.67,3,75,6,35,5,20,7,3,6,3,0,138,7,24,17,8,81,9,"[""168"",""140"",""215"",""182"",""193"",""145"",""129"",""113"",""130"",""164"",""183"",""186"",""203"",""204"",""188"",""187"",""171"",""170"",""169"",""167"",""166"",""165"",""149"",""148"",""132"",""133"",""68"",""53"",""37"",""21"",""20"",""Coin36"",""Coin52"",""Coin70"",""Coin87"",""Coin103"",""Coin102"",""Coin119"",""Coin121"",""Coin106"",""Coin105"",""Coin89"",""Coin88"",""Coin72"",""Coin73"",""Coin57"",""Coin41"",""Coin25"",""Coin9"",""Coin8"",""Coin24"",""Coin40"",""Coin56"",""Coin55"",""Coin71"",""Coin54"",""Coin39"",""Coin38"",""Coin22"",""Coin23"",""Coin7"",""Coin6"",""Coin5"",""Coin4"",""Coin3"",""Coin2"",""Coin1"",""Coin17"",""Coin18"",""Coin19"",""Coin35"",""Coin34"",""Coin33"",""Coin49"",""Coin50"",""Coin51"",""Coin69"",""Coin84"",""Coin85"",""Coin86"",""Coin104"",""Coin120"",""Coin135"",""Coin134"",""Coin118"",""Coin117"",""Coin131"",""Coin115"",""Coin114"",""Coin116"",""Coin100"",""Coin101"",""Coin99"",""Coin98"",""Coin97"",""Coin81"",""Coin82"",""Coin83"",""Coin67"",""Coin66"",""Coin65"",""Coin92"",""Coin76"",""Coin60"",""Coin44"",""Coin16"",""Coin32"",""Coin48"",""Coin64"",""Coin80"",""Coin96"",""Coin112"",""Coin128"",""Coin144"",""Coin160"",""Coin176"",""Coin192"",""Coin208"",""Coin224"",""Coin223""",2,163,"[""Robot"",""Tabla de surf"",""Lentes""]",2,0,9,9,9,10,10,10,4,4,4,"[25,0,0,0]","[50,0,25,0]","[5,4,3,0]","[3,0,4,0]",513
29,11,63,4,5,419,22.0006,5.68266,4.7712,6.09654,3.71097,4.34065,12,11,4,8,8,3,3,2,1,9,6.33,2,40,6,41,5,20,8,2,5,3,1,71,11,13,13,4,22,9,"[""222"",""218"",""210"",""193"",""219"",""207"",""183"",""164"",""16"",""8"",""3"",""4"",""22"",""23"",""25"",""43"",""45"",""63"",""59"",""56"",""51"",""50"",""49"",""69"",""Coin88"",""Coin102"",""Coin103"",""Coin101"",""Coin84"",""Coin83"",""Coin82"",""Coin98"",""Coin170"",""Coin156"",""Coin140"",""Coin125"",""Coin126"",""Coin108"",""Coin110"",""Coin112"",""Coin92"",""Coin93"",""Coin109"",""Coin120"",""Coin136"",""Coin138"",""Coin191"",""Coin202"",""Coin204"",""Coin188""]",0,92,"[""Tabla de surf"",""AletasUnPack"",""Robot""]",2,0,12,12,12,7,0,0,4,1,2,"[50,25,0,0]","[0,25,25,0]","[3,4,4,0]","[7,8,3,0]",320
30,11,72,7,4,526,74.2516,50.0986,44.4815,2.9655,11.8954,11.4141,17,12,8,4,4,4,0,0,0,12.33,4,0,177,11,0,0,27,3,0,9,0,0,63,0,11,24,0,0,24,"[""32"",""116"",""219"",""208"",""145"",""155"",""157"",""143"",""119"",""89"",""93""]",0,71,"[""Robot"",""Tabla de surf"",""Robot""]",3,99.99,10,11,12,1,0,0,1,0,0,"[25,25,25,0]","[0,25,25,0]","[2,4,3,0]","[7,8,10,0]",261
31,11,94,4,3,700,22.3504,12.4339,28.8022,1.48305,4.90023,2.10074,16,6,12,6,4,10,1,1,1,11.33,6.67,1,72,7,25,4,17,10,3,7,2,0,77,16,0,8,0,0,8,"[""222"",""218"",""215"",""193"",""182"",""204"",""154"",""147"",""127"",""73"",""56"",""50"",""3"",""22"",""63"",""110""]",0,69,"[""Tabla de surf"",""AletasUnPack"",""Alcancia""]",1,0,12,12,12,7,3,0,4,1,0,"[75,50,25,0]","[0,25,25,0]","[3,3,5,0]","[0,0,0,0]",285
32,10,82,6,3,428,55.1015,70.806,53.5456,10.2382,16.7157,9.39501,3,3,5,0,0,0,0,0,0,3.67,0,0,187,11,23,0,24,3,3,7,1,1,74,17,0,7,0,0,7,"[""3"",""14"",""22"",""127"",""113"",""147"",""182"",""222"",""110"",""63"",""50"",""73"",""59"",""218"",""204"",""215"",""140""]",0,71,"[""Alcancia"",""Tabla de surf"",""Robot""]",2,0,10,10,11,0,0,2,0,0,0,"[0,25,25,0]","[50,50,25,0]","[1,4,3,0]","[6,0,0,0]",220
33,10,76,3,2,267,105.971,39.0851,57.7527,1.96719,4.59992,6.51751,6,16,18,0,10,8,3,1,0,13.33,6,1.33,211,9,33,2,27,3,0,8,1,0,69,16,1,8,6,1,2,"[""3"",""14"",""25"",""63"",""59"",""56"",""50"",""69"",""82"",""110"",""127"",""113"",""130"",""140"",""154"",""147"",""168"",""Coin181"",""Coin182"",""Coin193"",""Coin204"",""Coin222"",""Coin218"",""Coin215""]",0,83,"[""Tabla de surf"",""Carrito"",""Robot""]",3,99.99,12,11,12,4,0,0,3,0,0,"[25,25,50,0]","[25,25,0,0]","[5,3,2,0]","[6,7,6,0]",306
34,11,45,5,4,576,122.173,52.6661,62.9707,5.41717,24.2039,36.2314,69,38,31,9,16,15,14,2,1,46,13.33,5.67,246,11,0,0,30,0,0,9,0,0,63,19,3,5,2,0,3,"[""208"",""222"",""218"",""215"",""193"",""197"",""204"",""182"",""147"",""154"",""140"",""127"",""113"",""110"",""82"",""69"",""73"",""59"",""55"",""50"",""25"",""22"",""Coin3"",""Coin14""]",0,88,"[""Tabla de surf"",""Robot"",""Carrito""]",3,99.99,12,12,12,7,0,1,4,0,0,"[25,25,25,0]","[50,25,0,0]","[2,3,1,0]","[8,6,4,0]",318
35,10,70,4,5,494,104.418,36.8815,23.8317,2.96537,10.8871,7.06573,7,8,5,0,7,1,0,0,2,6.67,2.67,0.67,180,11,5,0,28,0,2,7,0,2,74,0,10,24,0,3,24,"[""12"",""89"",""116"",""49"",""10"",""20"",""219"",""208"",""157"",""145"",""Coin32"",""Coin119"",""Coin90""]",0,105,"[""Robot"",""Tabla de surf"",""Camara""]",2,0,12,12,12,7,2,0,4,3,2,"[0,50,50,0]","[25,50,25,0]","[4,5,4,0]","[10,10,9,0]",361
36,9,26,3,1,186,87.4551,42.8746,16.6494,2.84972,10.8682,2.46833,25,14,6,4,8,5,4,2,2,15,5.67,2.67,155,5,32,6,24,4,2,7,1,1,109,9,62,15,0,4,15,"[""121"",""122"",""138"",""137"",""136"",""135"",""134"",""117"",""133"",""119"",""118"",""116"",""115"",""113"",""129"",""130"",""131"",""214"",""188"",""187"",""185"",""184"",""164"",""180"",""178"",""177"",""179"",""163"",""162"",""161"",""145"",""193"",""209"",""194"",""210"",""195"",""211"",""212"",""196"",""213"",""197"",""198"",""182"",""166"",""167"",""168"",""169"",""170"",""159"",""143"",""127"",""110"",""109"",""75"",""74"",""73"",""71"",""70"",""69"",""104"",""105"",""106"",""107"",""108"",""140"",""141"",""157"",""155"",""172"",""189"",""190"",""Coin191"",""Coin207"",""Coin223"",""Coin221""]",0,87,"[""Alcancia"",""Robot"",""Tabla de surf""]",2,0,9,9,8,9,0,4,3,0,0,"[25,50,50,0]","[25,25,25,0]","[4,3,3,0]","[6,6,6,0]",291
37,7,10,6,4,631,68.0994,71.6227,76.8863,4.32126,29.8999,41.6939,0,1,1,0,0,0,0,0,1,0.67,0,0.33,256,11,1,0,30,0,0,9,0,0,81,15,0,9,5,0,4,"[""73"",""3"",""14"",""22"",""59"",""50"",""82"",""147"",""127"",""218"",""222"",""204"",""215"",""154"",""140"",""Coin110"",""Coin63"",""Coin69"",""Coin182"",""Coin168""]",0,82,"[""Tabla de surf"",""Carrito"",""Robot""]",3,99.99,7,9,9,1,0,0,0,0,0,"[25,75,75,0]","[25,25,25,0]","[2,1,2,0]","[6,5,5,0]",228
38,11,29,2,1,696,21.0711,3.46244,2.3872,6.92875,2.56783,1.3419,7,7,6,5,5,6,1,1,1,6.67,5.33,1,44,8,1,3,30,0,0,9,0,0,44,18,29,6,0,1,6,"[""72"",""73"",""56"",""182"",""215"",""218"",""204"",""222"",""113"",""50"",""66"",""68"",""84"",""138"",""137"",""59"",""14"",""22"",""3"",""116"",""117"",""118"",""148"",""147"",""145"",""180"",""181"",""168"",""43"",""12"",""30"",""92"",""125"",""124"",""140"",""172"",""154"",""121"",""104"",""71"",""37"",""20"",""18"",""179"",""195"",""212"",""193"",""Coin210""]",4,67,[],0,0,0,0,0,0,0,0,0,0,0,"[0,0,0,0]","[0,0,0,0]","[0,0,0,0]","[0,0,0,0]",108
39,8,107,3,1,528,45.9676,46.4023,54.5348,2.74951,3.29973,2.84966,9,0,2,3,0,0,1,0,0,3.67,1,0.33,157,0,0,11,25,5,0,7,2,0,322,22,0,2,2,0,0,"[""3"",""14"",""25"",""22"",""50"",""56"",""59"",""63"",""82"",""110"",""127"",""113"",""140"",""154"",""147"",""168"",""182"",""193"",""204"",""222"",""218"",""215"",""Coin69"",""Coin73""]",0,112,"[""Tabla de surf"",""Robot"",""Carrito""]",3,99.99,7,7,7,3,0,0,0,0,0,"[25,50,25,0]","[50,25,50,0]","[1,1,1,0]","[5,5,5,0]",366
41,9,101,2,1,478,289.23,350,150.574,16.8479,53.0128,44.9781,11,21,11,0,12,3,1,0,0,14.33,5,0.33,798,6,8,5,19,7,4,5,3,1,228,3,7,21,13,23,8,"[""210"",""218"",""219"",""208"",""207"",""192"",""193"",""179"",""181"",""204"",""Coin197"",""Coin186"",""Coin183"",""Coin182"",""Coin172"",""Coin112"",""Coin16"",""Coin63"",""Coin127"",""Coin143"",""Coin222"",""Coin126"",""Coin110"",""Coin45"",""Coin140"",""Coin43"",""Coin25"",""Coin73"",""Coin137"",""Coin8"",""Coin56"",""Coin152"",""Coin103"",""Coin23"",""Coin22"",""Coin54"",""Coin51"",""Coin116"",""Coin119"",""Coin133"",""Coin130"",""Coin147"",""Coin145"",""Coin164"",""Coin168"",""Coin215""]",0,262,[],0,0,9,8,8,4,4,0,2,0,1,"[0,50,50,0]","[75,25,25,0]","[3,4,2,0]","[3,4,3,0]",369
42,10,89,3,4,554,79.1499,53.4829,37.3987,2.71718,4.16605,7.76614,5,9,8,0,1,3,0,0,0,7.33,1.33,0,178,9,11,2,19,11,0,1,8,0,84,11,1,13,5,0,8,"[""215"",""218"",""222"",""204"",""193"",""182"",""168"",""164"",""154"",""140"",""127"",""110"",""Coin69"",""Coin50"",""Coin59"",""Coin25"",""Coin22""]",0,89,"[""Tabla de surf"",""Robot"",""Carrito""]",3,99.99,12,12,12,7,0,0,4,0,0,"[25,50,0,0]","[25,25,50,0]","[5,3,2,0]","[3,6,6,0]",354
43,9,52,2,2,347,70.641,152.427,188.038,2.10397,74.7815,29.1577,3,16,15,0,5,7,0,0,0,11.33,4,0,438,11,2,0,20,9,1,1,8,0,168,7,1,17,0,0,17,"[""3"",""182"",""137"",""140"",""113"",""127"",""69"",""25""]",0,70,"[""Tabla de surf"",""Alcancia"",""BotasUnPack""]",1,0,1,6,7,1,1,0,1,0,0,"[0,50,50,0]","[1,25,50,0]","[1,2,1,0]","[0,2,2,0]",275
44,8,16,5,3,331,108.316,67.25,88.2,6.43317,5.23353,8.94987,1,5,2,0,1,0,3,0,0,2.67,0.33,1,274,11,0,0,30,0,0,9,0,0,195,22,0,2,0,0,2,"[""14"",""3"",""22"",""25"",""50"",""56"",""59"",""63"",""73"",""69"",""82"",""110"",""127"",""140"",""154"",""147"",""168"",""182"",""215"",""204"",""222"",""218""]",0,76,"[""Robot"",""Tabla de surf"",""Sombrero""]",2,0,7,9,9,0,0,0,0,0,0,"[50,75,50,0]","[50,25,50,0]","[2,3,3,0]","[6,9,5,0]",270
